Orig_FID,Class,Quadrant,District,Orig_area,ISEA3H24Area,ISEA3H24DiffArea,ISEA3H25Area,ISEA3H25DiffArea,ISEA3H26Area,ISEA3H26DiffArea,ISEA3H27Area,ISEA3H27DiffArea,ISEA3H28Area,ISEA3H28DiffArea,ISEA4H18Area,ISEA4H18DiffArea,ISEA4H19Area,ISEA4H19DiffArea,ISEA4H20Area,ISEA4H20DiffArea,ISEA4H21Area,ISEA4H21DiffArea,ISEA4H22Area,ISEA4H22DiffArea,ISEA4T17Area,ISEA4T17DiffArea,ISEA4T18Area,ISEA4T18DiffArea,ISEA4T19Area,ISEA4T19DiffArea,ISEA4T20Area,ISEA4T20DiffArea,ISEA4T21Area,ISEA4T21DiffArea,ISEA4D18Area,ISEA4D18DiffArea,ISEA4D19Area,ISEA4D19DiffArea,ISEA4D20Area,ISEA4D20DiffArea,ISEA4D21Area,ISEA4D21DiffArea,ISEA4D22Area,ISEA4D22DiffArea
390,Manicured,NE,707A,2893.189712,5618.963862,2725.77415,4229.327637,1336.137926,3363.896944,470.7072326,3309.616702,416.4269901,3152.974936,259.7852248,8194.406365,5301.216654,5400.858755,2507.669044,4143.762329,1250.572617,3491.934545,598.7448338,3183.480327,290.2906157,7449.460712,4556.271,5214.622339,2321.432627,4469.676243,1576.486531,3724.730177,831.5404656,3363.896944,470.7072326,5959.568429,3066.378717,4842.149283,1948.959572,3910.966692,1017.77698,3457.015202,563.8254901,3183.480327,290.2906152
391,Manicured,NE,707A,152.2843327,543.7708177,391.486485,604.189797,451.9054643,267.7150414,115.4307086,288.6684581,136.3841253,226.0117384,73.72740562,2234.838605,2082.554273,931.1827509,778.8984182,465.5913769,313.3070442,314.2741788,161.9898461,224.0658497,71.78151696,4469.677259,4317.392927,1117.419297,965.1349644,838.0644754,685.7801427,442.3118075,290.0274748,267.7150414,115.4307086,2234.838595,2082.554262,1303.655851,1151.371518,605.2687891,452.9844563,349.1935322,196.9091995,253.1653108,100.880978
392,Manicured,NE,707A,23.10810243,362.5138747,339.4057723,181.256938,158.1488356,81.47849063,58.37038821,73.84541928,50.73731685,46.99253953,23.8844371,1489.892388,1466.784286,372.4730995,349.3649971,186.2365501,163.1284477,93.11827509,70.01017266,58.1989219,35.09081947,2979.784724,2956.676622,744.9462043,721.8381018,279.3548231,256.2467207,162.956981,139.8488785,81.47849063,58.37038821,1489.892408,1466.784306,372.4730965,349.364994,232.795687,209.6875846,104.7580595,81.64995704,66.92876018,43.82065776
393,Manicured,NE,707A,3783.962656,8700.330877,4916.368221,6283.57234,2499.609683,4760.6707,976.7080435,4618.694244,834.7315874,4296.459769,512.497113,11174.19014,7390.227487,8939.352182,5155.389526,5866.449944,2082.487288,4981.826539,1197.863883,4329.998791,546.0361345,17878.70469,14094.74203,11174.19032,7390.227662,7449.460223,3665.497567,5796.611228,2012.648571,4760.6707,976.7080435,12664.08239,8880.119731,8380.64276,4596.680104,6238.922927,2454.960271,4993.466331,1209.503675,4399.837481,615.8748248
394,Manicured,NE,707A,672.2967192,1631.312199,959.0154801,1268.79838,596.5016604,867.1638064,194.8670872,852.578804,180.2820847,772.0201772,99.72345795,2979.784323,2307.487604,1489.89218,817.595461,1117.419132,445.1224132,896.263263,223.9665437,788.5952733,116.298554,4469.676456,3797.379737,2607.31132,1935.0146,1769.246957,1096.950238,1070.860002,398.5632825,867.1638064,194.8670872,3724.730453,3052.433733,2234.83826,1562.541541,1257.096524,584.7998052,954.4621761,282.1654568,814.7847842,142.488065
395,Manicured,NE,707A,69.4426238,543.7707429,474.3281191,241.6758867,172.2332629,133.857503,64.41487924,147.6908194,78.24819556,102.9360257,33.49340186,1489.892182,1420.449558,744.9461027,675.5034789,232.7956574,163.3530336,162.95696,93.51433618,107.6679915,38.22536765,2979.784416,2910.341792,744.9461142,675.5034904,279.3547892,209.9121654,186.2365261,116.7939023,133.857503,64.41487924,744.9461142,675.5034904,372.4730513,303.0304275,232.7956573,163.3530335,162.9569601,93.51433633,125.1276657,55.68504193
396,Manicured,NE,707A,1521.331113,2718.853625,1197.522512,2235.501869,714.1707559,1833.265736,311.9346229,1765.576552,244.2454386,1667.116009,145.7848961,5214.622511,3693.291398,2979.784316,1458.453203,2141.71997,620.3888571,1804.166281,282.8351679,1667.398837,146.0677241,8939.352876,7418.021763,3352.257357,1830.926244,2886.666061,1365.334948,2188.279102,666.9479891,1833.265736,311.9346229,3724.730422,2203.399309,3166.020846,1644.689733,2327.956492,806.6253789,1897.284539,375.9534256,1699.408238,178.0771251
397,Manicured,NE,707A,267.945827,1268.798377,1000.85255,785.4466064,517.5007793,488.8708675,220.9250404,436.3592278,168.4134008,346.8496427,78.90381571,2234.838266,1966.892439,1303.655636,1035.709809,651.8278253,383.8819982,523.7902148,255.8443878,375.3829878,107.4371607,4469.676395,4201.730568,1862.365206,1594.419379,1024.300874,756.3550472,744.9460834,477.0002563,488.8708675,220.9250404,2979.784333,2711.838506,1303.655657,1035.70983,838.0643447,570.1185176,523.7902154,255.8443884,360.8332601,92.88743302
398,Manicured,NE,707A,1510.386692,4168.908972,2658.52228,2779.272645,1268.885953,1943.843705,433.4570129,1953.546714,443.160022,1763.338843,252.952151,5959.568753,4449.182062,4097.203505,2586.816813,2700.42958,1190.042889,2118.440445,608.0537536,1812.896149,302.5094571,7449.460918,5939.074226,4842.149585,3331.762893,3352.257404,1841.870712,2351.236101,840.8494097,1943.843705,433.4570129,6704.514821,5194.128129,4283.440015,2773.053323,2793.547841,1283.16115,2153.359792,642.9731,1859.455279,349.0685877
399,Manicured,NE,707A,744.4060042,1993.826106,1249.420102,1389.636372,645.2303681,960.282106,215.8761018,933.1374689,188.7314648,850.341099,105.9350949,3724.730591,2980.324587,2048.601833,1304.195829,1210.537443,466.131439,1024.300913,279.8949091,870.073787,125.6677829,8939.353494,8194.94749,2607.311428,1862.905424,1676.128766,931.7227616,1257.096576,512.690572,960.282106,215.8761018,3724.730607,2980.324603,2234.838354,1490.43235,1489.892238,745.486234,1059.220262,314.814258,896.2632986,151.8572944
400,Manicured,NE,707A,303.8722982,1268.798458,964.9261598,966.7035873,662.8312891,483.0510101,179.1787118,490.0650134,186.1927151,400.555422,96.68312378,2234.838374,1930.966076,1489.892275,1186.019977,791.5052693,487.6329711,547.069819,243.1975208,421.9421476,118.0698493,2979.78456,2675.912262,2607.311482,2303.439184,1024.300937,720.4286388,651.8278694,347.9555711,483.0510101,179.1787118,3724.730684,3420.858386,1489.892271,1186.019973,884.6235364,580.7512382,593.6289521,289.7566538,465.5913352,161.719037
401,Manicured,NE,707A,3205.815205,5256.450571,2050.635367,4531.422907,1325.607702,3730.550446,524.7352413,3658.70443,452.8892253,3461.783335,255.9681303,8939.353361,5733.538156,5587.095823,2381.280618,4423.117539,1217.302334,3794.569256,588.7540514,3500.664735,294.8495297,8939.353376,5733.538171,6332.041925,3126.22672,5121.504508,1915.689303,4283.440142,1077.624937,3730.550446,524.7352413,8194.407231,4988.592026,6145.805412,2939.990207,4795.590594,1589.775389,3980.80578,774.9905754,3605.422781,399.6075764
402,Manicured,NE,707A,332.9034478,1268.798484,935.895036,1147.960533,815.0570851,581.9891802,249.0857325,570.6236569,237.7202091,449.785706,116.8822582,2979.784596,2646.881149,1676.12884,1343.225392,977.7418227,644.8383749,628.5483149,295.6448671,471.411236,138.5077882,5959.569059,5626.665612,2234.838443,1901.934996,1396.77403,1063.870582,954.4622556,621.5588078,581.9891802,249.0857325,3724.730742,3391.827294,2048.601911,1715.698463,1257.096629,924.1931817,721.6665835,388.7631357,517.9703704,185.0669227
403,Manicured,NE,707A,221.5175552,1087.541517,866.0239615,725.0276757,503.5101205,395.7526262,174.235071,389.3667147,167.8491595,304.3326042,82.81504908,2234.838389,2013.320833,1117.419177,895.9016219,605.2687233,383.7511681,419.0321927,197.5146375,320.0940359,98.57648073,8939.35337,8717.835815,2234.838343,2013.320787,1210.537449,989.0198938,581.9891571,360.471602,395.7526262,174.235071,2979.784456,2758.266901,1676.128775,1454.61122,744.9461214,523.4285662,465.5913253,244.0737701,343.3736021,121.8560469
404,Manicured,NE,707A,371.6295426,1631.312361,1259.682819,1027.1226,655.4930577,640.1881088,268.5585662,570.6236659,198.9941233,496.7782502,125.1487076,3724.730777,3353.101234,1862.365405,1490.735862,931.1827017,559.5531591,663.4676761,291.8381335,506.3305948,134.7010522,5959.569243,5587.9397,2234.838489,1863.208946,1396.774053,1025.144511,954.4622704,582.8327279,640.1881088,268.5585662,3724.730813,3353.101271,2048.601945,1676.972402,1210.537514,838.907971,756.5859465,384.9564039,555.799676,184.1701334
405,Manicured,NE,707A,754.5021447,2718.853878,1964.351733,1631.31234,876.8101949,1099.959549,345.4574042,1060.688678,306.1865335,924.186549,169.6844043,3724.730767,2970.228622,2607.311517,1852.809372,1489.892297,735.3901526,1152.338575,397.8364302,948.6423625,194.1402178,7449.461433,6694.959289,4469.676925,3715.17478,2141.720179,1387.218034,1420.053597,665.5514519,1099.959549,345.4574042,5959.569234,5205.067089,2607.311525,1852.80938,1722.68797,968.1858253,1245.456843,490.9546987,1015.571118,261.0689733
406,Manicured,NE,707A,103.8791826,725.0277439,621.1485613,483.3518284,379.4726459,244.4354682,140.5562856,194.6833751,90.80419256,170.0682355,66.18905291,1489.892388,1386.013205,558.7096417,454.8304591,465.5913698,361.7121873,232.7956837,128.9165011,186.2365469,82.35736433,2979.784724,2875.905542,1489.892385,1386.013203,651.8279166,547.948734,372.473094,268.5939114,244.4354682,140.5562856,2234.838579,2130.959397,931.1827369,827.3035543,465.5913676,361.712185,279.3548208,175.4756382,192.056439,88.17725638
407,Manicured,NE,707A,81.30396972,362.5138741,281.2099044,422.9328527,341.628883,162.9569802,81.65301047,167.8304972,86.52652749,127.5511778,46.24720811,1489.892383,1408.588413,744.9461938,663.6422241,279.3548236,198.0508539,209.5161172,128.2121475,136.7674654,55.46349569,1489.892308,1408.588339,744.9461914,663.6422217,372.4730987,291.1691289,302.6343922,221.3304225,162.9569802,81.65301047,744.9461914,663.6422217,558.7096482,477.4056785,372.4730986,291.1691289,186.236549,104.9325793,136.7674654,55.46349569
408,PavedTrails,NE,707A,36.59544885,362.5136617,325.9182128,241.6757745,205.0803256,93.11821937,56.52277052,100.6982388,64.10278997,67.1321592,30.53671035,1489.891498,1453.296049,372.4728777,335.8774288,232.7955481,196.2000993,128.0375515,91.44210269,72.74860882,36.15315998,1489.891573,1453.296124,744.9457488,708.3503,279.3546567,242.7592079,162.9568837,126.3614348,93.11821937,56.52277052,744.9457488,708.3503,372.4728777,335.8774289,186.2364388,149.6409899,104.7579969,68.1625481,72.74860886,36.15316001
409,PavedTrails,NE,707A,34.62894368,725.0275407,690.3985971,241.6758477,207.046904,104.7580289,70.1290852,100.6982698,66.0693261,71.60765848,36.9787148,2234.837946,2200.209002,744.9459815,710.3170378,279.354744,244.7258003,116.39781,81.76886628,81.47846691,46.84952323,1489.891958,1455.263014,744.9459932,710.3170495,279.3547453,244.7258017,186.2364955,151.6075518,104.7580289,70.1290852,1489.891986,1455.263043,558.7094903,524.0805467,279.3547434,244.7257997,139.6773718,105.0484281,93.11824791,58.48930423
410,PavedTrails,NE,707A,13176.19794,48758.09993,35581.90199,35224.25338,22048.05544,21859.50781,8683.309869,20864.68066,7688.482719,17709.46829,4533.270355,76729.43256,63553.23462,50283.85149,37107.65355,33056.97657,19880.77863,23419.23835,10243.04042,18259.90565,5083.707717,105782.326,92606.12806,73749.64912,60573.45119,45441.70298,32265.50504,30589.34315,17413.14521,21859.50781,8683.309869,84923.83856,71747.64063,53263.6357,40087.43776,34826.22348,21650.02554,24164.18446,10987.98652,18731.31685,5555.11891
411,PavedTrails,NE,801B,25.28414922,543.7703569,518.4862077,181.2567838,155.9726346,58.19887243,32.91472321,67.13214239,41.84799316,49.23023773,23.94608851,744.945579,719.6614298,372.4727837,347.1886345,232.7954898,207.5113406,93.11819607,67.83404684,55.28892889,30.00477967,1489.891161,1464.607012,744.945556,719.6614067,186.2363919,160.9522427,139.6772938,114.3931446,58.19887243,32.91472321,1489.891112,1464.606962,372.4727837,347.1886345,186.2363918,160.9522426,69.83864696,44.55449773,49.46904158,24.18489235
412,PavedTrails,NE,707D,3357.363441,18306.93798,14949.57454,12144.20641,8786.842965,7158.462509,3801.099067,6800.487136,3443.123694,5493.647892,2136.28445,29052.88137,25695.51792,21044.71524,17687.3518,11965.69002,8608.326582,7996.526372,4639.16293,5732.589883,2375.226442,53636.08816,50278.72471,24955.6795,21598.31606,14805.79522,11448.43178,10522.35778,7164.994336,7158.462509,3801.099067,40972.01105,37614.64761,23279.55205,19922.1886,15085.14996,11727.78652,9637.734819,6280.371378,6768.529979,3411.166537
413,PavedTrails,NE,707C,2874.109279,12506.72587,9632.616588,7854.465586,4980.356307,4766.490649,1892.38137,4585.128199,1711.01892,3933.946023,1059.836744,19368.59711,16494.48783,12291.60961,9417.500326,7356.342078,4482.232799,5284.460925,2410.351646,4091.383312,1217.274033,31287.73313,28413.62386,17133.75887,14259.64959,9684.298359,6810.18908,6657.95518,3783.845901,4766.490649,1892.38137,26073.1115,23199.00222,14340.21119,11466.10191,9032.470713,6158.361434,6064.326327,3190.217048,4501.685625,1627.576346
414,Roads/Raillines,NE,707C,876.3824307,4712.66953,3836.287099,3564.711565,2688.329135,2141.715387,1265.332956,2013.961338,1137.578907,1483.618186,607.2357558,9684.278296,8807.895866,4842.139133,3965.756702,3212.573079,2336.190648,2246.473204,1370.090774,1565.54739,689.1649592,16388.77856,15512.39613,7076.972596,6200.590165,4190.312712,3313.930281,2933.218899,2056.836468,2141.715387,1265.332956,10429.22277,9552.840339,5773.319734,4896.937304,3724.722411,2848.339981,2688.78399,1812.401559,1903.100358,1026.717927
415,Roads/Raillines,NE,707I,291.6425008,2356.334733,2064.692233,1570.889825,1279.247324,931.1805922,639.5380914,839.1505473,547.5080464,577.335577,285.6930762,4469.666844,4178.024343,2234.833417,1943.190916,1443.329918,1151.687417,931.180592,639.5380912,616.9071428,325.2646419,5959.55571,5667.913209,2979.777896,2688.135396,2421.069541,2129.42704,1396.770888,1105.128387,931.1805922,639.5380914,5214.611318,4922.968818,3352.250133,3060.607633,1769.243124,1477.600623,1222.174527,930.5320259,776.9538067,485.3113059
416,Roads/Raillines,NE,707C,290.0079429,1268.796558,978.788615,725.0266036,435.0186608,436.4912221,146.4832792,429.6453947,139.6374518,362.5133017,72.50535884,2234.835093,1944.82715,1303.653779,1013.645837,744.9450198,454.9370769,477.2304024,187.2224595,381.2023339,91.19439106,2979.780035,2689.772092,2234.835026,1944.827083,744.9450158,454.937073,558.7087651,268.7008223,436.4912221,146.4832792,2979.780035,2689.772092,931.181268,641.1733251,698.3859558,408.3780129,500.5099347,210.5019918,381.202334,91.19439111
417,Roads/Raillines,NE,707G,6699.425859,15044.30446,8344.8786,11600.42755,4901.001688,8549.409489,1849.98363,8351.233752,1651.807893,7617.256085,917.830226,21603.40888,14903.98302,14526.43026,7827.004399,10522.35012,3822.92426,8997.540558,2298.114699,7789.914644,1090.488785,26818.0253,20118.59944,21975.88156,15276.4557,14247.07583,7547.649971,10755.14548,4055.71962,8549.409489,1849.98363,26073.07983,19373.65397,16761.26568,10061.83982,12151.91761,5452.491753,9241.975671,2542.549812,7981.970811,1282.544952
418,Roads/Raillines,NE,707E,354.6547956,1993.825057,1639.170262,1752.149296,1397.494501,756.5855052,401.9307096,711.6008629,356.9460673,543.7704706,189.115675,3724.72863,3370.073834,2793.546485,2438.891689,1257.095917,902.4411213,849.7037223,495.0489267,593.6286274,238.9738318,7449.457322,7094.802526,4469.674389,4115.019594,2048.600749,1693.945954,1187.257254,832.6024587,756.5855052,401.9307096,6704.511602,6349.856806,3166.01934,2811.364545,1676.127887,1321.473092,966.1014908,611.4466952,666.3772335,311.722438
419,Roads/Raillines,NE,707A,24.09843906,543.7704963,519.6720572,181.2568321,157.158393,81.47844276,57.3800037,87.27180793,63.17336887,51.4679893,27.36955024,744.9457597,720.8473206,372.4728824,348.3744433,186.2364406,162.1380016,104.7579976,80.65955855,58.19888767,34.1004486,2979.783039,2955.6846,2234.837279,2210.73884,558.7093197,534.6108806,162.9568854,138.8584463,81.47844276,57.3800037,2979.783038,2955.684599,744.9457596,720.8473206,232.7955508,208.6971118,116.3977753,92.2993362,69.83866522,45.74022616
420,Roads/Raillines,NE,707A,124.7572526,725.0273417,600.270089,422.9326196,298.1753669,215.3358904,90.57863774,221.5361339,96.77888126,183.4945754,58.73732272,1489.891576,1365.134323,931.1822354,806.4249827,372.4728907,247.7156381,290.9944466,166.237194,186.2364455,61.47919288,1489.891527,1365.134275,1117.418665,992.6614121,465.5911127,340.83386,419.0320028,294.2747502,215.3358904,90.57863774,2234.83733,2110.080077,744.9457795,620.1885269,512.1502261,387.3929734,244.4353351,119.6780824,206.6060568,81.84880419
421,Roads/Raillines,NE,707A,62.28592103,1268.797865,1206.511944,664.6084056,602.3224846,296.8143388,234.5284177,194.683271,132.39735,152.1662342,89.8803132,1489.891566,1427.605645,1489.891579,1427.605658,325.9137828,263.6278617,186.2364461,123.9505251,168.7767805,106.4908595,4469.6749,4407.388979,1862.364466,1800.078545,744.9457892,682.6598682,628.5480135,566.2620924,296.8143388,234.5284177,2234.837387,2172.551466,744.9457892,682.6598682,651.8275706,589.5416496,302.6342281,240.3483071,145.4972248,83.21130373
422,Roads/Raillines,NE,707A,676.0507652,2175.082881,1499.032115,1389.636282,713.5855172,995.2013898,319.1506246,953.2770634,277.2262982,845.8655636,169.8147984,2979.784283,2303.733517,2048.601687,1372.550922,1489.892141,813.841376,1059.220192,383.1694271,867.163784,191.1130188,4469.676396,3793.625631,3724.730354,3048.679588,2048.601703,1372.550938,1326.935189,650.884424,995.2013898,319.1506246,4469.676424,3793.625659,2421.07474,1745.023975,1583.010401,906.9596356,1117.419105,441.3683397,893.3532945,217.3025294
423,Roads/Raillines,NE,707A,33.40883388,543.7708265,510.3619926,241.6759211,208.2670872,104.7580612,71.34922733,100.6983006,67.28946674,64.89446043,31.48562655,744.946207,711.5373731,372.4731093,339.0642754,139.6774148,106.2685809,93.11827637,59.70944249,64.0188151,30.60998122,7449.462215,7416.053381,1862.365536,1828.956702,465.5913816,432.1825477,209.5161228,176.1072889,104.7580612,71.34922733,2234.838657,2201.429823,558.7096597,525.3008258,232.7956924,199.3868585,116.3978459,82.98901198,69.8387074,36.42987352
424,Roads/Raillines,NE,707D,46.6352426,543.7706082,497.1353656,302.0947832,255.4595406,87.29834983,40.66310722,107.4114786,60.77623604,89.50956549,42.87432289,744.9459141,698.3106715,372.4729629,325.8377203,279.3547199,232.7194773,104.75802,58.12277737,78.56851509,31.93327249,2979.783656,2933.148414,2234.837742,2188.2025,558.7094356,512.074193,186.2364794,139.6012368,87.29834983,40.66310722,2979.783657,2933.148414,744.9459141,698.3106715,232.7955995,186.1603569,104.7580196,58.12277701,75.65856987,29.02332726
425,Roads/Raillines,NE,707A,12.75189982,362.5138928,349.761993,120.8379634,108.0860636,58.19892422,45.4470244,60.41898185,47.66708203,26.85288082,14.10098101,2234.838673,2222.086773,372.4731119,359.7212121,186.2365568,173.4846569,69.83870912,57.0868093,29.09946206,16.34756224,1489.892498,1477.140598,372.4731058,359.721206,186.2365575,173.4846577,69.83870897,57.08680916,58.19892422,45.4470244,744.9462122,732.1943123,186.2365576,173.4846577,93.11827837,80.36637855,69.83870903,57.08680922,43.64919322,30.8972934
426,Roads/Raillines,NE,707A,2.801269872,362.5138872,359.7126174,120.8379616,118.0366917,23.27956938,20.47829951,33.5661005,30.76483063,15.66418024,12.86291036,744.946207,742.1449371,558.7096635,555.9083937,139.6774158,136.876146,46.55913866,43.75786879,17.45967699,14.65840712,2979.785013,2976.983743,744.94623,742.1449602,186.2365546,183.4352848,69.83870842,67.03743855,23.27956938,20.47829951,1489.89246,1487.09119,372.4731092,369.6718393,93.11827803,90.31700815,34.91935407,32.11808419,17.45967699,14.65840712
